trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
185,explore,499.3,2917.0,1939.9,95.62441314553992,85.30769230769229,96.29499999999999
186,explore,497.8,2916.9,1950.3,95.70892018779341,86.07692307692308,96.335
187,explore,498.6,2916.8,1963.4,95.74647887323945,86.46153846153847,96.35
188,explore,498.3,2916.8,1973.2,95.83568075117371,86.92307692307692,96.41499999999999
189,explore,498.8,2916.4,1982.5,95.92018779342722,87.30769230769229,96.48
190,explore,498.0,2916.0,1991.5,96.00469483568077,88.0,96.525
191,explore,498.9,2915.6,2001.2,96.05633802816901,88.46153846153845,96.55
192,explore,497.6,2914.4,2009.9,96.12676056338026,88.6923076923077,96.61000000000001
193,explore,497.4,2913.9,2019.7,96.22065727699531,89.23076923076923,96.67499999999998
194,explore,498.7,2914.0,2028.2,96.27230046948357,89.38461538461539,96.72
195,explore,499.3,2913.1,2039.0,96.34741784037558,89.53846153846153,96.78999999999999
196,explore,498.6,2912.9,2047.8,96.41784037558685,89.92307692307692,96.84
197,explore,499.2,2911.6,2057.7,96.48356807511739,90.46153846153847,96.875
198,explore,499.4,2910.8,2066.8,96.55868544600938,91.0,96.92000000000002
199,explore,497.9,2910.4,2077.7,96.6056338028169,91.38461538461539,96.94500000000001
200,explore,498.2,2909.9,2087.0,96.71830985915491,92.07692307692308,97.02
201,explore,498.6,2909.2,2095.8,96.79342723004694,92.53846153846153,97.07000000000001
202,explore,499.2,2908.2,2103.8,96.87323943661971,92.92307692307693,97.13
203,explore,498.7,2907.5,2114.5,96.93427230046947,93.61538461538461,97.15
204,explore,498.6,2907.0,2123.0,96.98591549295773,93.84615384615384,97.19000000000003
205,explore,499.5,2906.4,2132.3,97.05633802816902,94.15384615384616,97.24500000000002
206,explore,497.9,2906.0,2139.7,97.08920187793424,94.46153846153845,97.26
207,explore,498.2,2905.1,2149.8,97.16901408450704,94.92307692307692,97.31500000000001
208,explore,498.8,2903.1,2156.9,97.21596244131453,95.30769230769232,97.34
209,explore,498.5,2901.7,2166.7,97.29107981220656,95.6923076923077,97.39499999999998
210,explore,498.5,2900.7,2178.4,97.3943661971831,96.61538461538463,97.44499999999998
211,explore,499.2,2899.4,2186.8,97.43661971830986,96.84615384615385,97.475
212,explore,498.8,2898.6,2194.9,97.49765258215965,96.92307692307693,97.535
213,explore,499.3,2897.7,2202.3,97.54929577464789,97.07692307692307,97.58000000000001
214,explore,497.9,2897.3,2211.9,97.61032863849766,97.38461538461539,97.625
215,explore,499.6,2896.6,2219.0,97.65258215962442,97.53846153846155,97.66
216,explore,499.3,2896.1,2226.5,97.69014084507042,97.53846153846155,97.70000000000002
217,explore,498.7,2895.0,2234.4,97.72300469483568,97.53846153846155,97.735
218,explore,498.5,2893.8,2244.0,97.78403755868544,97.53846153846155,97.79999999999998
219,explore,498.5,2892.9,2251.3,97.81220657276995,97.61538461538461,97.82499999999999
220,explore,499.0,2891.6,2258.1,97.87793427230046,97.76923076923079,97.885
221,explore,499.2,2890.7,2265.5,97.92957746478874,97.84615384615387,97.935
222,explore,499.5,2889.9,2273.9,97.98122065727699,98.07692307692308,97.97500000000001
223,explore,499.1,2888.8,2281.3,98.02347417840376,98.07692307692308,98.02000000000001
224,explore,500.5,2888.2,2288.9,98.06103286384977,98.23076923076923,98.05
225,explore,498.7,2886.7,2298.6,98.1079812206573,98.38461538461539,98.09
