trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
228,35.22408963585434,-1100,-5701,200,explore,200,2308,1244
229,35.22408963585434,-200,-5015,200,explore,200,2308,1244
230,35.57422969187675,-1037,-5807,200,explore,200,2310,1259
231,35.57422969187675,-200,-5249,200,explore,200,2310,1259
232,36.134453781512605,-1037,-5591,200,explore,200,2310,1278
233,36.134453781512605,-200,-5582,200,explore,200,2310,1278
234,36.76470588235294,-1091,-5555,200,explore,200,2310,1293
235,36.76470588235294,-200,-4800,200,explore,200,2310,1293
236,37.11484593837535,-1055,-5449,200,explore,200,2310,1301
237,37.11484593837535,-200,-4918,200,explore,200,2310,1301
238,37.324929971988794,-1091,-5531,200,explore,200,2310,1308
239,37.324929971988794,-200,-5735,200,explore,200,2310,1308
240,37.88515406162465,-1037,-5330,200,explore,200,2310,1319
241,37.88515406162465,-200,-5555,200,explore,200,2310,1319
242,38.58543417366947,-1091,-5591,200,explore,200,2310,1339
243,38.58543417366947,-200,-4829,200,explore,200,2310,1339
244,39.00560224089636,-1100,-6068,200,explore,200,2310,1351
245,39.00560224089636,-200,-5807,200,explore,200,2310,1351
246,39.35574229691877,-1082,-5246,200,explore,200,2310,1356
247,39.35574229691877,-200,-5075,200,explore,200,2310,1356
248,39.77591036414566,-1127,-5627,200,explore,200,2310,1367
249,39.77591036414566,-200,-4824,200,explore,200,2310,1367
250,40.19607843137255,-1001,-5089,200,explore,200,2310,1379
251,40.19607843137255,-200,-4394,200,explore,200,2310,1379
252,40.826330532212886,-974,-5006,200,explore,200,2310,1393
253,40.826330532212886,-200,-5051,200,explore,200,2310,1393
254,41.10644257703081,-974,-5447,200,explore,200,2310,1400
255,41.10644257703081,-200,-5015,200,explore,200,2310,1400
256,41.17647058823529,-938,-5492,200,explore,200,2316,1409
257,41.17647058823529,-200,-5132,200,explore,200,2316,1409
258,42.226890756302524,-992,-5420,200,explore,200,2317,1437
259,42.226890756302524,-200,-4864,200,explore,200,2317,1437
260,42.71708683473389,-857,-3992,200,explore,200,2314,1446
261,42.71708683473389,-200,-5213,200,explore,200,2314,1446
262,42.857142857142854,-1091,-5762,200,explore,200,2314,1452
263,42.857142857142854,-200,-5933,200,explore,200,2314,1452
264,42.92717086834734,-1082,-5681,200,explore,200,2314,1454
265,42.92717086834734,-200,-6032,200,explore,200,2314,1454
266,42.92717086834734,-1163,-6383,200,explore,200,2314,1457
267,42.92717086834734,-200,-6068,200,explore,200,2314,1457
268,43.27731092436975,-929,-5005,200,explore,200,2315,1465
269,43.27731092436975,-200,-6095,200,explore,200,2315,1465
270,43.417366946778714,-521,-5183,173,explore,173,2323,1470
271,43.417366946778714,-200,-5474,200,explore,200,2323,1470
272,44.537815126050425,-668,-5015,200,explore,200,2322,1497
273,44.537815126050425,-200,-5537,200,explore,200,2322,1497
274,45.02801120448179,-767,-5231,200,explore,200,2321,1509
275,45.02801120448179,-200,-6068,200,explore,200,2321,1509
276,45.30812324929972,-776,-5024,200,explore,200,2321,1516
277,45.30812324929972,-200,-5942,200,explore,200,2321,1516
278,45.44817927170868,-776,-5375,200,explore,200,2320,1519
279,45.44817927170868,-200,-5960,200,explore,200,2320,1519
280,45.588235294117645,-721,-5590,139,explore,139,2331,1524
281,45.588235294117645,-200,-5897,200,explore,200,2331,1524
282,46.07843137254902,-803,-5429,200,explore,200,2331,1535
283,46.07843137254902,-200,-5771,200,explore,200,2331,1535
284,47.128851540616246,-830,-5285,200,explore,200,2328,1557
285,47.128851540616246,-200,-6257,200,explore,200,2328,1557
286,47.75910364145658,-1109,-5843,200,explore,200,2328,1575
287,47.75910364145658,-200,-5601,200,explore,200,2328,1575
288,47.96918767507003,-902,-5366,200,explore,200,2338,1583
289,47.96918767507003,-200,-4947,200,explore,200,2338,1583
290,48.66946778711485,-677,-5447,200,explore,200,2336,1594
291,48.66946778711485,-200,-5528,200,explore,200,2336,1594
