trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-1,194.9,explore,194.9,73.4,0.0
1,0.0,-10,200.0,explore,200.0,152.6,0.8
2,0.028011204481792718,-1,200.0,explore,200.0,241.3,3.5
3,0.028011204481792718,-10,200.0,explore,200.0,321.9,6.6
4,0.04201680672268908,-1,200.0,explore,200.0,396.6,8.5
5,0.056022408963585436,-1,200.0,explore,200.0,482.9,11.8
6,0.06302521008403361,-1,200.0,explore,200.0,557.4,13.5
7,0.06302521008403361,-10,200.0,explore,200.0,635.5,14.0
8,0.0700280112044818,-1,200.0,explore,200.0,683.5,15.4
9,0.0700280112044818,-1,200.0,explore,200.0,758.3,15.9
10,0.0700280112044818,-1,200.0,explore,200.0,815.8,16.6
11,0.0700280112044818,-1,192.2,explore,192.2,889.1,16.6
12,0.07703081232492998,-1,193.5,explore,193.5,939.7,17.4
13,0.07703081232492998,-1,186.5,explore,186.5,983.9,18.1
14,0.07703081232492998,-1,177.4,explore,177.4,1035.9,18.6
15,0.08403361344537816,-1,200.0,explore,200.0,1089.7,18.8
16,0.08403361344537816,-1,200.0,explore,200.0,1154.6,19.8
17,0.08403361344537816,-10,200.0,explore,200.0,1199.6,21.0
18,0.08403361344537816,20,197.4,explore,197.4,1235.3,22.5
19,0.08403361344537816,-10,200.0,explore,200.0,1279.9,23.5
20,0.08403361344537816,-1,186.3,explore,186.3,1322.3,24.3
21,0.08403361344537816,-1,200.0,explore,200.0,1361.1,24.5
22,0.08403361344537816,-1,185.7,explore,185.7,1411.8,24.6
23,0.08403361344537816,-1,200.0,explore,200.0,1435.2,25.3
24,0.09103641456582633,-1,176.7,explore,176.7,1473.9,25.5
25,0.09103641456582633,-10,194.0,explore,194.0,1497.6,26.0
26,0.09103641456582633,-1,200.0,explore,200.0,1533.7,26.9
27,0.09803921568627451,-1,200.0,explore,200.0,1563.9,27.6
28,0.10504201680672269,-10,194.7,explore,194.7,1613.6,28.1
29,0.10504201680672269,-10,183.6,explore,183.6,1642.7,28.7
30,0.10504201680672269,-1,198.7,explore,198.7,1682.8,28.8
31,0.10504201680672269,-10,191.9,explore,191.9,1701.4,28.9
32,0.10504201680672269,-1,200.0,explore,200.0,1735.1,29.5
33,0.10504201680672269,-10,196.3,explore,196.3,1750.4,30.4
34,0.10504201680672269,-10,200.0,explore,200.0,1771.0,32.0
35,0.10504201680672269,-1,200.0,explore,200.0,1798.2,32.3
36,0.10504201680672269,-1,200.0,explore,200.0,1819.9,33.6
37,0.11204481792717084,-1,200.0,explore,200.0,1834.5,34.6
38,0.12605042016806722,-1,200.0,explore,200.0,1852.1,35.5
39,0.13305322128851538,-1,196.5,explore,196.5,1877.5,35.9
40,0.13305322128851538,-1,199.5,explore,199.5,1889.4,36.2
41,0.13305322128851538,-1,188.4,explore,188.4,1899.5,38.8
42,0.13305322128851538,-1,183.6,explore,183.6,1911.8,40.8
43,0.13305322128851538,-1,200.0,explore,200.0,1940.9,42.1
44,0.13305322128851538,-1,169.2,explore,169.2,1960.1,42.3
45,0.13305322128851538,-1,200.0,explore,200.0,1973.0,43.3
46,0.13305322128851538,-1,200.0,explore,200.0,1984.0,44.7
47,0.13305322128851538,-1,177.6,explore,177.6,1997.0,45.6
48,0.13305322128851538,-10,182.4,explore,182.4,2003.1,46.8
49,0.1400560224089636,-1,200.0,explore,200.0,2015.7,47.6
50,0.1400560224089636,-1,194.3,explore,194.3,2023.1,50.2
51,0.1400560224089636,-1,176.5,explore,176.5,2035.0,51.3
52,0.1400560224089636,-1,200.0,explore,200.0,2045.4,52.7
53,0.14705882352941174,-1,200.0,explore,200.0,2050.7,54.5
54,0.16806722689075632,-1,189.6,explore,189.6,2051.7,57.0
55,0.17507002801120447,-10,200.0,explore,200.0,2061.0,58.2
56,0.17507002801120447,-1,196.0,explore,196.0,2075.3,59.2
57,0.17507002801120447,-1,200.0,explore,200.0,2080.8,60.6
58,0.18207282913165265,-10,193.3,explore,193.3,2086.9,62.4
59,0.18207282913165265,-10,200.0,explore,200.0,2091.0,65.1
60,0.18207282913165265,-1,200.0,explore,200.0,2099.1,67.8
61,0.18907563025210083,-1,200.0,explore,200.0,2103.9,69.6
62,0.2030812324929972,-1,196.8,explore,196.8,2105.0,72.5
63,0.2030812324929972,-1,200.0,explore,200.0,2115.0,75.2
64,0.2030812324929972,-10,200.0,explore,200.0,2126.6,78.5
65,0.2521008403361344,-10,200.0,explore,200.0,2129.1,81.9
66,0.3011204481792717,-10,190.9,explore,190.9,2131.5,86.7
67,0.3221288515406163,-10,196.5,explore,196.5,2138.2,88.8
68,0.3221288515406163,-10,200.0,explore,200.0,2143.2,90.2
69,0.3291316526610645,-1,200.0,explore,200.0,2153.1,92.8
70,0.33613445378151263,-10,200.0,explore,200.0,2160.2,95.5
71,0.34313725490196084,20,188.4,explore,188.4,2169.2,97.8
72,0.39215686274509814,-10,200.0,explore,200.0,2175.6,101.1
73,0.4131652661064426,20,199.9,explore,199.9,2180.6,105.5
74,0.4341736694677872,-1,200.0,explore,200.0,2185.1,107.6
75,0.44117647058823534,-1,187.5,explore,187.5,2193.9,109.8
76,0.4761904761904761,-10,194.5,explore,194.5,2197.7,113.7
77,0.5672268907563025,-1,199.4,explore,199.4,2201.9,118.2
78,0.5812324929971989,-10,200.0,explore,200.0,2203.8,120.9
79,0.5882352941176471,-10,188.7,explore,188.7,2210.0,124.1
80,0.6022408963585434,-1,200.0,explore,200.0,2213.6,127.4
81,0.6092436974789917,-10,197.0,explore,197.0,2217.9,129.9
82,0.6162464985994398,-1,200.0,explore,200.0,2221.2,132.5
83,0.6512605042016806,-10,200.0,explore,200.0,2225.3,135.9
84,0.6932773109243697,-1,200.0,explore,200.0,2227.2,138.8
85,0.707282913165266,-10,200.0,explore,200.0,2231.4,141.8
86,0.707282913165266,-10,177.2,explore,177.2,2236.5,143.9
87,0.7563025210084033,-10,192.3,explore,192.3,2240.0,149.1
88,0.7913165266106443,-10,200.0,explore,200.0,2243.8,152.4
89,0.8123249299719888,-10,198.7,explore,198.7,2252.8,155.0
90,0.8263305322128851,-10,200.0,explore,200.0,2254.3,157.1
91,0.8473389355742297,-1,198.2,explore,198.2,2258.3,160.1
92,0.896358543417367,-10,200.0,explore,200.0,2260.0,164.6
93,0.9033613445378151,-10,200.0,explore,200.0,2261.3,167.2
94,0.9243697478991596,-1,200.0,explore,200.0,2261.3,171.6
95,0.9243697478991596,-1,200.0,explore,200.0,2267.9,174.6
96,1.0014005602240894,20,176.2,explore,176.2,2272.3,178.2
97,1.022408963585434,-10,200.0,explore,200.0,2273.6,181.8
98,1.0644257703081232,-10,200.0,explore,200.0,2275.5,186.7
99,1.1204481792717087,-1,200.0,explore,200.0,2275.7,192.0
100,1.1694677871148458,-10,200.0,explore,200.0,2279.1,195.4
101,1.2044817927170866,-10,200.0,explore,200.0,2287.9,199.3
102,1.2324929971988794,-1,200.0,explore,200.0,2289.8,202.1
103,1.2815126050420165,-10,200.0,explore,200.0,2289.7,206.9
104,1.3095238095238093,-10,192.3,explore,192.3,2292.5,210.3
105,1.3235294117647056,-10,200.0,explore,200.0,2293.7,214.0
106,1.3795518207282915,-10,200.0,explore,200.0,2294.8,219.7
107,1.4145658263305323,-10,200.0,explore,200.0,2299.0,223.6
108,1.4425770308123251,20,187.0,explore,187.0,2300.6,229.0
109,1.484593837535014,-1,200.0,explore,200.0,2302.0,233.6
110,1.5406162464985997,-1,200.0,explore,200.0,2301.9,240.1
111,1.5896358543417366,-10,200.0,explore,200.0,2301.6,247.0
112,1.645658263305322,-10,200.0,explore,200.0,2302.3,253.7
113,1.6666666666666665,-1,195.2,explore,195.2,2307.4,258.2
114,1.7086834733893557,-10,200.0,explore,200.0,2308.0,263.9
115,1.7296918767507006,-10,190.5,explore,190.5,2309.9,268.6
116,1.7857142857142858,-1,191.8,explore,191.8,2310.4,272.7
117,1.8557422969187676,-1,200.0,explore,200.0,2310.9,278.4
118,1.8627450980392157,20,190.6,explore,190.6,2315.1,282.7
119,1.9117647058823528,-1,200.0,explore,200.0,2316.1,288.3
120,1.9327731092436977,-10,200.0,explore,200.0,2319.1,293.3
121,2.0098039215686274,-10,185.0,explore,185.0,2320.2,299.2
122,2.0168067226890756,-10,193.2,explore,193.2,2320.7,303.2
123,2.1218487394957988,-10,200.0,explore,200.0,2321.1,310.5
124,2.1918767507002803,20,192.8,explore,192.8,2322.7,315.1
125,2.219887955182073,-1,184.6,explore,184.6,2323.6,318.7
126,2.2549019607843137,-10,184.6,explore,184.6,2323.7,321.7
127,2.275910364145658,-10,200.0,explore,200.0,2324.4,325.6
128,2.3319327731092434,-1,200.0,explore,200.0,2324.2,331.4
129,2.3879551820728295,20,190.4,explore,190.4,2325.4,335.2
130,2.3949579831932777,-10,188.3,explore,188.3,2329.6,338.6
131,2.4509803921568634,-1,197.3,explore,197.3,2331.0,343.0
132,2.471988795518208,-1,200.0,explore,200.0,2334.6,347.2
133,2.492997198879552,-1,200.0,explore,200.0,2337.7,353.1
134,2.570028011204482,-1,199.1,explore,199.1,2337.2,357.7
135,2.5980392156862746,-1,194.7,explore,194.7,2338.3,360.3
136,2.703081232492997,-1,200.0,explore,200.0,2338.8,367.7
137,2.73109243697479,-1,200.0,explore,200.0,2340.8,371.1
138,2.8081232492997197,-1,200.0,explore,200.0,2341.8,376.0
139,2.8641456582633054,-1,200.0,explore,200.0,2341.5,380.7
140,2.969187675070028,-1,199.6,explore,199.6,2341.1,387.3
141,2.9901960784313726,-10,194.3,explore,194.3,2341.7,391.9
142,3.046218487394958,-10,191.3,explore,191.3,2342.5,396.1
143,3.0672268907563023,-10,191.0,explore,191.0,2344.6,399.9
144,3.095238095238095,-1,200.0,explore,200.0,2345.3,404.3
145,3.263305322128852,-10,200.0,explore,200.0,2345.2,410.8
146,3.305322128851541,-1,200.0,explore,200.0,2346.2,415.9
147,3.382352941176471,-1,200.0,explore,200.0,2347.0,422.7
148,3.4733893557422966,20,198.2,explore,198.2,2347.2,428.2
149,3.522408963585434,-10,200.0,explore,200.0,2348.4,432.9
150,3.620448179271709,-1,200.0,explore,200.0,2347.9,438.5
151,3.69047619047619,-10,200.0,explore,200.0,2348.2,444.3
152,3.725490196078431,-10,194.8,explore,194.8,2350.2,448.0
153,3.8095238095238093,-1,200.0,explore,200.0,2352.0,452.9
154,3.956582633053222,-1,197.2,explore,197.2,2352.1,458.3
155,4.061624649859944,-1,200.0,explore,200.0,2351.6,463.9
156,4.124649859943977,-1,200.0,explore,200.0,2352.7,469.7
157,4.173669467787114,-1,199.3,explore,199.3,2354.9,473.8
158,4.26470588235294,-1,200.0,explore,200.0,2355.2,479.1
159,4.369747899159664,-1,200.0,explore,200.0,2355.7,484.3
160,4.460784313725491,-1,200.0,explore,200.0,2356.4,489.0
161,4.5588235294117645,-1,200.0,explore,200.0,2356.8,494.7
162,4.628851540616245,-10,200.0,explore,200.0,2357.2,500.3
163,4.677871148459384,-10,200.0,explore,200.0,2357.0,505.6
164,4.810924369747899,-1,196.9,explore,196.9,2356.9,511.8
165,4.985994397759103,-1,200.0,explore,200.0,2357.4,517.7
166,5.07703081232493,-1,200.0,explore,200.0,2357.4,525.1
167,5.161064425770308,-10,200.0,explore,200.0,2357.7,530.4
168,5.294117647058823,-10,200.0,explore,200.0,2360.6,536.8
169,5.406162464985994,-10,200.0,explore,200.0,2360.7,543.9
170,5.5322128851540615,-1,200.0,explore,200.0,2360.1,551.5
171,5.609243697478991,-1,200.0,explore,200.0,2359.9,557.5
172,5.665266106442577,-10,200.0,explore,200.0,2361.6,562.8
173,5.728291316526611,-1,200.0,explore,200.0,2363.2,568.2
174,5.749299719887955,-1,190.1,explore,190.1,2363.2,571.8
175,5.889355742296919,-10,200.0,explore,200.0,2362.8,577.5
176,5.973389355742296,-10,193.0,explore,193.0,2365.8,581.7
177,6.078431372549019,-1,200.0,explore,200.0,2365.7,587.4
178,6.2254901960784315,-1,179.1,explore,179.1,2367.2,592.6
179,6.288515406162466,-1,200.0,explore,200.0,2367.4,598.7
180,6.428571428571429,-1,199.5,explore,199.5,2367.7,605.8
181,6.589635854341736,-1,197.6,explore,197.6,2367.3,611.2
182,6.659663865546219,-10,193.0,explore,193.0,2368.3,616.9
183,6.792717086834733,-10,200.0,explore,200.0,2368.7,623.7
184,6.855742296918767,-1,200.0,explore,200.0,2369.7,629.1
185,6.946778711484593,-1,193.2,explore,193.2,2370.5,633.7
186,7.072829131652661,-1,200.0,explore,200.0,2370.6,640.2
187,7.156862745098039,-10,200.0,explore,200.0,2370.5,645.5
188,7.352941176470589,-10,200.0,explore,200.0,2370.8,652.1
189,7.450980392156862,-1,200.0,explore,200.0,2370.9,657.7
190,7.6120448179271705,-10,200.0,explore,200.0,2371.0,662.8
191,7.724089635854341,-1,186.7,explore,186.7,2371.1,667.9
192,7.913165266106442,-10,200.0,explore,200.0,2371.9,674.3
193,8.088235294117645,-1,187.5,explore,187.5,2372.7,680.3
194,8.249299719887954,-1,200.0,explore,200.0,2372.1,686.1
195,8.382352941176471,-1,200.0,explore,200.0,2372.6,691.9
196,8.42436974789916,-1,184.3,explore,184.3,2372.7,695.4
197,8.592436974789916,-10,196.4,explore,196.4,2373.9,699.9
198,8.753501400560223,-10,200.0,explore,200.0,2374.2,705.1
199,8.879551820728292,-1,200.0,explore,200.0,2375.9,710.5
200,9.005602240896359,-1,200.0,explore,200.0,2375.6,717.0
201,9.173669467787116,-1,200.0,explore,200.0,2375.3,722.9
202,9.271708683473388,-1,200.0,explore,200.0,2376.5,727.1
203,9.404761904761903,-1,200.0,explore,200.0,2376.2,732.9
204,9.544817927170866,-10,191.3,explore,191.3,2376.6,739.1
205,9.712885154061624,-1,200.0,explore,200.0,2376.7,745.6
206,9.8109243697479,-10,200.0,explore,200.0,2377.5,750.3
207,9.91596638655462,-10,188.0,explore,188.0,2378.0,754.8
208,10.07002801120448,-1,182.7,explore,182.7,2377.9,760.6
209,10.252100840336135,-1,200.0,explore,200.0,2378.4,768.4
210,10.336134453781513,-1,192.6,explore,192.6,2378.4,773.4
211,10.518207282913165,-1,200.0,explore,200.0,2379.0,779.5
212,10.65826330532213,-10,200.0,explore,200.0,2379.3,784.6
213,10.805322128851541,20,188.0,explore,188.0,2379.1,791.7
214,10.91736694677871,-1,200.0,explore,200.0,2379.6,795.7
215,11.071428571428571,-10,200.0,explore,200.0,2379.6,799.8
216,11.288515406162464,-10,200.0,explore,200.0,2379.8,807.1
217,11.400560224089636,-10,188.1,explore,188.1,2380.6,812.1
218,11.610644257703083,-1,200.0,explore,200.0,2380.6,818.4
219,11.708683473389355,-1,187.7,explore,187.7,2380.4,822.7
220,11.869747899159666,-1,200.0,explore,200.0,2380.5,828.5
221,12.149859943977592,-1,200.0,explore,200.0,2381.1,834.5
222,12.324929971988794,-10,200.0,explore,200.0,2381.5,840.7
223,12.507002801120446,-10,200.0,explore,200.0,2381.3,846.9
224,12.605042016806724,-10,188.2,explore,188.2,2384.2,850.7
225,12.787114845938376,-1,200.0,explore,200.0,2384.1,856.7
226,12.934173669467791,-10,200.0,explore,200.0,2383.8,861.5
227,13.116246498599441,-10,200.0,explore,200.0,2383.7,867.1
228,13.333333333333334,-10,200.0,explore,200.0,2383.6,873.4
229,13.550420168067228,-10,200.0,explore,200.0,2383.6,879.3
230,13.676470588235295,-10,200.0,explore,200.0,2383.5,884.0
231,13.865546218487395,-1,182.2,explore,182.2,2384.4,889.1
232,14.145658263305322,-10,197.4,explore,197.4,2384.1,895.5
233,14.362745098039218,-1,200.0,explore,200.0,2384.2,901.1
234,14.50280112044818,-1,200.0,explore,200.0,2384.3,906.3
235,14.656862745098039,-1,200.0,explore,200.0,2384.7,911.1
236,14.810924369747898,-10,200.0,explore,200.0,2384.2,916.6
237,14.978991596638659,-1,200.0,explore,200.0,2384.6,921.9
238,15.175070028011206,-1,200.0,explore,200.0,2384.6,928.9
239,15.301120448179272,-1,189.9,explore,189.9,2385.0,933.9
240,15.455182072829132,-10,200.0,explore,200.0,2384.7,939.9
241,15.623249299719888,-1,200.0,explore,200.0,2385.5,945.4
242,15.79831932773109,-1,189.7,explore,189.7,2386.2,950.8
243,15.91736694677871,-10,188.1,explore,188.1,2386.3,954.5
244,16.07843137254902,-1,200.0,explore,200.0,2385.8,958.0
245,16.204481792717086,-1,185.6,explore,185.6,2386.0,961.9
246,16.400560224089638,-10,200.0,explore,200.0,2386.1,967.6
247,16.58263305322129,-10,200.0,explore,200.0,2386.1,971.7
248,16.778711484593835,-1,200.0,explore,200.0,2386.2,976.9
249,17.023809523809526,-1,173.6,explore,173.6,2386.7,981.7
250,17.352941176470587,-1,200.0,explore,200.0,2386.6,988.7
251,17.514005602240893,-1,188.1,explore,188.1,2386.5,994.1
252,17.766106442577033,-1,200.0,explore,200.0,2386.6,1001.3
253,17.955182072829135,-10,193.9,explore,193.9,2386.5,1005.4
254,18.256302521008404,-10,200.0,explore,200.0,2386.4,1011.9
255,18.48739495798319,-1,200.0,explore,200.0,2386.4,1017.7
256,18.711484593837532,-1,200.0,explore,200.0,2386.5,1022.3
257,18.89355742296919,-1,200.0,explore,200.0,2387.0,1026.8
258,19.15966386554622,-1,200.0,explore,200.0,2386.8,1031.8
259,19.481792717086837,-1,200.0,explore,200.0,2386.9,1039.7
260,19.73389355742297,-1,200.0,explore,200.0,2386.9,1045.6
261,20.11204481792717,-10,200.0,explore,200.0,2386.8,1052.8
262,20.322128851540622,-1,184.7,explore,184.7,2387.8,1057.3
263,20.5812324929972,-10,200.0,explore,200.0,2388.0,1064.0
264,20.931372549019606,-1,200.0,explore,200.0,2387.1,1071.4
265,21.134453781512608,-1,200.0,explore,200.0,2387.0,1076.3
266,21.337535014005606,-1,200.0,explore,200.0,2387.1,1080.9
267,21.554621848739494,-1,200.0,explore,200.0,2387.3,1085.3
268,21.806722689075627,-10,200.0,explore,200.0,2387.6,1090.0
269,22.06582633053221,-1,200.0,explore,200.0,2387.4,1095.4
270,22.366946778711487,-1,200.0,explore,200.0,2387.6,1101.3
271,22.45098039215686,-1,200.0,explore,200.0,2387.6,1104.1
272,22.577030812324928,-1,195.9,explore,195.9,2387.5,1107.9
273,22.787114845938376,-10,200.0,explore,200.0,2387.6,1112.8
274,23.06022408963586,-10,200.0,explore,200.0,2387.4,1118.8
275,23.242296918767508,-1,193.4,explore,193.4,2387.7,1123.5
276,23.50140056022409,-1,200.0,explore,200.0,2388.0,1129.2
277,23.648459383753504,20,197.7,explore,197.7,2387.9,1134.7
278,24.012605042016812,-1,200.0,explore,200.0,2387.9,1142.5
279,24.30672268907563,-1,200.0,explore,200.0,2388.9,1148.7
280,24.544817927170865,-10,200.0,explore,200.0,2388.6,1154.9
281,24.75490196078431,-1,200.0,explore,200.0,2388.6,1159.0
282,24.936974789915965,-10,200.0,explore,200.0,2388.5,1163.2
283,25.189075630252102,-1,200.0,explore,200.0,2388.5,1168.1
284,25.357142857142854,-1,190.1,explore,190.1,2388.6,1172.8
285,25.54621848739496,20,187.2,explore,187.2,2389.1,1176.8
286,25.791316526610643,-1,200.0,explore,200.0,2389.0,1181.7
287,25.966386554621845,-1,199.0,explore,199.0,2389.1,1185.9
288,26.232492997198882,20,200.0,explore,200.0,2389.5,1191.7
289,26.435574229691873,-1,200.0,explore,200.0,2389.5,1196.6
290,26.77170868347339,-1,200.0,explore,200.0,2389.4,1204.3
291,26.925770308123248,-1,183.9,explore,183.9,2389.3,1208.3
292,27.23389355742297,-1,200.0,explore,200.0,2389.6,1215.2
293,27.535014005602243,-1,200.0,explore,200.0,2389.4,1220.9
294,27.77310924369748,-1,189.5,explore,189.5,2389.3,1226.1
295,27.99019607843137,-10,195.2,explore,195.2,2390.9,1231.1
296,28.26330532212885,-10,200.0,explore,200.0,2390.9,1237.1
297,28.536414565826334,-1,200.0,explore,200.0,2390.3,1243.0
298,28.767507002801125,-1,200.0,explore,200.0,2390.3,1247.7
299,28.928571428571427,-1,170.2,explore,170.2,2390.7,1251.8
300,29.208683473389357,-1,200.0,explore,200.0,2390.7,1256.8
301,29.48879551820728,-10,200.0,explore,200.0,2390.3,1263.7
302,29.75490196078431,-1,200.0,explore,200.0,2390.5,1268.5
303,30.16106442577031,20,195.3,explore,195.3,2390.5,1275.4
304,30.46918767507003,-1,200.0,explore,200.0,2391.2,1281.1
305,30.77731092436975,-1,200.0,explore,200.0,2391.4,1287.3
306,31.00140056022409,-1,200.0,explore,200.0,2391.1,1292.0
307,31.267507002801125,-1,200.0,explore,200.0,2391.3,1297.3
308,31.526610644257698,-1,200.0,explore,200.0,2391.6,1303.1
309,31.708683473389357,-1,200.0,explore,200.0,2391.3,1308.5
310,31.93977591036414,-10,200.0,explore,200.0,2391.7,1313.6
311,32.1078431372549,-10,200.0,explore,200.0,2391.7,1316.8
312,32.36694677871148,-1,200.0,explore,200.0,2391.6,1321.5
313,32.570028011204485,-10,187.7,explore,187.7,2391.9,1326.3
314,32.83613445378151,-10,200.0,explore,200.0,2391.7,1331.0
315,32.990196078431374,-1,191.0,explore,191.0,2391.9,1333.9
316,33.30532212885155,-10,196.0,explore,196.0,2391.8,1340.7
317,33.53641456582633,-10,200.0,explore,200.0,2391.6,1346.0
318,33.739495798319325,-1,200.0,explore,200.0,2391.8,1349.8
319,33.92857142857143,-1,200.0,explore,200.0,2391.8,1354.2
320,34.11064425770307,-10,200.0,explore,200.0,2392.0,1357.5
321,34.32773109243697,-1,200.0,explore,200.0,2391.8,1362.1
322,34.48879551820728,-1,200.0,explore,200.0,2391.6,1366.1
323,34.67787114845938,20,183.4,explore,183.4,2391.8,1370.1
324,34.978991596638664,-10,196.6,explore,196.6,2392.0,1375.7
325,35.140056022408956,20,195.0,explore,195.0,2391.9,1379.1
326,35.43417366946779,-1,200.0,explore,200.0,2392.2,1385.3
327,35.826330532212886,-10,185.5,explore,185.5,2392.2,1393.1
328,36.1624649859944,-1,200.0,explore,200.0,2392.3,1399.4
329,36.45658263305322,-1,200.0,explore,200.0,2392.3,1404.9
330,36.72268907563026,-10,194.3,explore,194.3,2392.3,1409.6
331,36.925770308123255,-10,200.0,explore,200.0,2392.3,1414.0
332,37.24089635854341,-10,200.0,explore,200.0,2392.3,1420.1
333,37.661064425770306,-10,200.0,explore,200.0,2392.4,1428.2
334,37.81512605042017,-1,200.0,explore,200.0,2392.4,1431.8
335,38.03921568627451,-10,200.0,explore,200.0,2392.3,1436.0
336,38.19327731092437,-10,198.3,explore,198.3,2392.4,1439.3
337,38.40336134453782,-10,200.0,explore,200.0,2392.4,1443.3
338,38.613445378151255,-1,200.0,explore,200.0,2392.7,1447.9
339,38.94257703081232,-10,200.0,explore,200.0,2392.7,1454.4
340,39.17366946778712,-1,200.0,explore,200.0,2392.6,1459.5
341,39.59383753501401,-1,200.0,explore,200.0,2392.7,1466.7
342,39.86694677871149,-10,193.1,explore,193.1,2392.6,1471.6
343,40.161064425770306,-10,200.0,explore,200.0,2393.1,1477.4
344,40.301120448179276,-10,193.4,explore,193.4,2393.2,1481.6
345,40.65826330532214,-1,200.0,explore,200.0,2393.1,1488.2
346,40.889355742296914,-10,200.0,explore,200.0,2392.7,1492.9
347,41.127450980392155,-1,200.0,explore,200.0,2392.7,1497.9
348,41.34453781512605,-1,190.0,explore,190.0,2392.9,1503.3
349,41.477591036414566,-1,190.2,explore,190.2,2393.0,1506.2
350,41.76470588235294,-1,187.0,explore,187.0,2392.9,1512.8
351,41.99579831932773,-1,200.0,explore,200.0,2392.7,1516.8
352,42.226890756302524,-1,200.0,explore,200.0,2392.7,1521.7
353,42.58403361344537,-1,199.7,explore,199.7,2393.4,1528.6
354,42.710084033613455,-1,198.2,explore,198.2,2393.4,1531.3
355,42.96918767507002,-1,195.7,explore,195.7,2393.3,1536.0
356,43.214285714285715,-1,200.0,explore,200.0,2393.2,1541.9
357,43.38235294117647,-1,197.3,explore,197.3,2393.3,1545.1
358,43.4873949579832,-10,190.5,explore,190.5,2393.7,1547.2
359,43.66946778711485,-1,200.0,explore,200.0,2393.6,1551.2
360,43.79551820728292,-1,200.0,explore,200.0,2393.3,1553.9
361,44.075630252100844,-1,200.0,explore,200.0,2393.3,1558.3
362,44.23669467787114,-10,186.2,explore,186.2,2393.7,1561.7
363,44.43277310924369,-1,197.1,explore,197.1,2393.7,1565.9
364,44.621848739495796,-1,200.0,explore,200.0,2393.5,1569.8
365,44.719887955182074,-10,200.0,explore,200.0,2393.5,1571.9
366,44.93697478991596,-1,192.1,explore,192.1,2393.6,1576.5
367,45.09803921568627,-1,200.0,explore,200.0,2393.6,1579.7
368,45.224089635854355,-1,200.0,explore,200.0,2393.6,1582.7
369,45.44117647058823,-10,200.0,explore,200.0,2393.9,1587.7
370,45.60924369747899,-1,191.7,explore,191.7,2393.9,1591.7
371,45.79131652661064,-1,200.0,explore,200.0,2393.9,1595.9
372,45.95238095238095,-1,184.1,explore,184.1,2394.6,1600.0
373,46.19047619047618,-1,200.0,explore,200.0,2394.2,1605.0
374,46.5406162464986,-10,200.0,explore,200.0,2393.9,1611.4
375,46.78571428571429,-10,189.6,explore,189.6,2394.0,1616.1
376,47.086834733893554,-1,200.0,explore,200.0,2394.1,1622.3
377,47.2829131652661,-1,200.0,explore,200.0,2394.3,1626.3
378,47.436974789915965,-10,200.0,explore,200.0,2394.2,1629.2
379,47.62605042016806,-10,200.0,explore,200.0,2394.0,1633.8
380,47.8781512605042,-1,200.0,explore,200.0,2393.8,1639.2
381,48.02521008403362,-10,188.3,explore,188.3,2394.1,1642.0
382,48.14425770308124,-10,183.3,explore,183.3,2394.5,1644.3
383,48.24229691876751,-1,200.0,explore,200.0,2394.9,1646.4
384,48.396358543417364,-10,200.0,explore,200.0,2394.5,1650.5
385,48.508403361344534,-1,191.5,explore,191.5,2394.6,1653.0
386,48.65546218487395,-1,200.0,explore,200.0,2394.6,1655.9
387,48.80952380952381,-10,199.1,explore,199.1,2394.5,1659.1
388,48.90756302521009,-1,198.4,explore,198.4,2394.6,1661.9
389,49.0826330532213,20,192.1,explore,192.1,2394.5,1665.5
390,49.22969187675069,-1,200.0,explore,200.0,2394.9,1669.8
391,49.46778711484593,-1,200.0,explore,200.0,2394.7,1674.6
392,49.782913165266116,-1,197.3,explore,197.3,2394.5,1679.6
393,50.077030812324935,-1,200.0,explore,200.0,2394.6,1685.2
394,50.294117647058826,-1,195.7,explore,195.7,2394.9,1689.8
395,50.51820728291316,-10,199.9,explore,199.9,2395.0,1693.9
396,50.61624649859944,-1,191.2,explore,191.2,2394.8,1695.8
397,50.812324929971986,-1,200.0,explore,200.0,2395.0,1700.1
398,51.15546218487395,-10,200.0,explore,200.0,2395.1,1706.6
399,51.36554621848741,-10,200.0,explore,200.0,2394.8,1710.0
400,51.596638655462186,-1,199.2,explore,199.2,2394.7,1714.1
401,51.687675070028014,-1,194.0,explore,194.0,2395.4,1716.4
402,51.96078431372548,-1,200.0,explore,200.0,2395.4,1721.8
403,52.142857142857146,-1,200.0,explore,200.0,2395.0,1725.2
404,52.331932773109244,-1,200.0,explore,200.0,2394.8,1728.9
405,52.47198879551822,20,198.6,explore,198.6,2395.0,1731.9
406,52.61204481792718,-1,200.0,explore,200.0,2395.0,1734.6
407,52.71708683473389,-1,200.0,explore,200.0,2394.9,1737.4
408,52.84313725490197,-10,200.0,explore,200.0,2394.9,1740.3
409,52.948179271708696,-1,193.6,explore,193.6,2395.2,1742.8
410,53.03921568627452,-10,200.0,explore,200.0,2395.4,1744.5
411,53.130252100840345,-1,192.0,explore,192.0,2395.2,1746.3
412,53.17226890756302,-1,200.0,explore,200.0,2395.1,1747.8
413,53.40336134453783,-1,200.0,explore,200.0,2395.4,1752.0
414,53.4733893557423,-1,200.0,explore,200.0,2395.3,1753.5
