trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
318,54.621848739495796,-668,-8768,200,explore,200,2397,1793
319,54.621848739495796,-722,-8777,200,explore,200,2397,1793
320,54.621848739495796,-668,-8369,200,explore,200,2397,1794
321,54.83193277310925,-641,-9092,200,explore,200,2397,1802
322,55.11204481792718,-659,-8183,200,explore,200,2397,1806
323,55.11204481792718,-767,-8201,200,explore,200,2397,1806
324,55.11204481792718,-713,-7823,200,explore,200,2397,1806
325,55.182072829131656,-767,-8282,200,explore,200,2397,1807
326,55.32212885154062,-677,-8039,200,explore,200,2397,1811
327,55.32212885154062,-668,-8066,200,explore,200,2397,1811
328,55.88235294117647,-713,-8345,200,explore,200,2397,1821
329,55.952380952380956,-740,-8429,200,explore,200,2397,1823
330,56.022408963585434,-731,-8069,200,explore,200,2397,1832
331,56.022408963585434,-668,-8471,200,explore,200,2397,1832
332,57.07282913165266,-695,-8426,200,explore,200,2397,1852
333,57.63305322128851,-749,-8741,200,explore,200,2397,1863
334,57.913165266106446,-749,-8094,200,explore,200,2397,1869
335,58.19327731092437,-650,-8644,200,explore,200,2397,1873
336,58.40336134453782,-659,-8903,200,explore,200,2397,1877
337,58.96358543417367,-659,-8867,200,explore,200,2397,1888
338,59.80392156862745,-677,-8426,200,explore,200,2397,1905
339,59.943977591036415,-704,-8885,200,explore,200,2397,1909
340,59.943977591036415,-632,-8610,200,explore,200,2397,1909
341,60.154061624649856,-587,-8939,200,explore,200,2397,1912
342,60.364145658263304,-731,-8614,200,explore,200,2397,1916
343,60.43417366946778,-749,-9470,200,explore,200,2397,1918
344,60.50420168067227,-740,-9146,200,explore,200,2397,1919
345,60.574229691876745,-677,-9479,200,explore,200,2397,1920
346,60.574229691876745,-659,-9596,200,explore,200,2397,1921
347,60.574229691876745,-686,-8684,200,explore,200,2397,1921
348,60.85434173669467,-668,-9344,200,explore,200,2397,1925
349,60.85434173669467,-668,-9155,200,explore,200,2397,1928
350,60.85434173669467,-168,-8862,54,explore,54,2399,1928
351,61.13445378151261,-569,-9290,200,explore,200,2399,1938
352,61.20448179271709,-740,-9299,200,explore,200,2398,1945
353,61.20448179271709,-677,-9299,200,explore,200,2398,1945
354,61.20448179271709,-623,-9344,200,explore,200,2398,1945
355,61.20448179271709,-731,-9434,200,explore,200,2398,1945
356,61.20448179271709,-740,-9137,200,explore,200,2398,1945
357,61.41456582633054,-614,-9029,200,explore,200,2398,1950
358,61.41456582633054,-704,-8858,200,explore,200,2398,1950
359,61.41456582633054,-668,-8696,200,explore,200,2398,1950
360,61.41456582633054,-749,-8822,200,explore,200,2398,1950
361,61.41456582633054,-749,-8555,200,explore,200,2398,1950
362,61.41456582633054,-713,-8147,200,explore,200,2398,1950
363,61.62464985994398,-731,-8102,200,explore,200,2398,1955
364,61.62464985994398,-767,-8732,200,explore,200,2398,1955
365,61.62464985994398,-695,-8148,200,explore,200,2398,1955
366,61.62464985994398,-632,-8678,200,explore,200,2398,1955
367,61.62464985994398,-650,-8579,200,explore,200,2398,1955
368,61.62464985994398,-749,-8723,200,explore,200,2398,1955
369,61.694677871148464,-731,-8795,200,explore,200,2398,1956
370,61.76470588235294,-740,-8993,200,explore,200,2398,1959
371,62.39495798319328,-695,-8921,200,explore,200,2398,1971
372,62.53501400560224,-758,-8795,200,explore,200,2398,1973
373,62.53501400560224,-704,-8124,200,explore,200,2398,1973
374,62.60504201680672,-319,-8039,115,explore,115,2401,1974
375,62.60504201680672,-731,-7884,200,explore,200,2400,1974
376,62.60504201680672,-695,-8134,200,explore,200,2400,1974
377,62.88515406162465,-722,-8849,200,explore,200,2399,1981
378,62.88515406162465,-659,-8597,200,explore,200,2399,1981
379,62.88515406162465,-686,-8691,200,explore,200,2399,1981
380,62.88515406162465,-650,-8234,200,explore,200,2399,1981
381,63.095238095238095,-695,-7970,200,explore,200,2399,1988
382,63.095238095238095,-686,-8588,200,explore,200,2399,1988
383,63.095238095238095,-695,-9092,200,explore,200,2399,1988
384,63.095238095238095,-623,-8633,200,explore,200,2399,1988
385,63.095238095238095,-677,-8498,200,explore,200,2399,1988
386,63.095238095238095,-695,-8461,200,explore,200,2399,1988
387,63.095238095238095,-668,-8723,200,explore,200,2399,1988
388,63.23529411764706,-614,-8291,200,explore,200,2399,1990
389,63.23529411764706,-713,-8358,200,explore,200,2399,1990
390,63.23529411764706,-758,-8441,200,explore,200,2399,1990
391,63.23529411764706,-722,-8534,200,explore,200,2399,1990
392,63.305322128851536,-812,-8698,200,explore,200,2399,1991
393,63.305322128851536,-695,-7869,200,explore,200,2399,1991
394,63.515406162464984,-659,-8984,200,explore,200,2399,1994
395,63.515406162464984,-632,-8966,200,explore,200,2399,1995
396,63.515406162464984,-686,-9189,200,explore,200,2399,1995
397,63.515406162464984,-695,-9531,200,explore,200,2399,1995
398,63.58543417366946,-704,-9209,200,explore,200,2399,1997
399,63.79551820728291,-668,-9060,200,explore,200,2399,2004
400,63.79551820728291,-578,-9173,200,explore,200,2399,2004
401,63.79551820728291,-722,-9830,200,explore,200,2399,2004
402,63.79551820728291,-695,-9011,200,explore,200,2399,2004
403,63.79551820728291,-550,-9118,157,explore,157,2399,2005
404,63.79551820728291,-623,-8903,200,explore,200,2399,2005
