trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
1302,80.11204481792717,-424,-2841,122,explore,122,2400,2400
1303,80.11204481792717,-347,-2768,86,explore,86,2400,2400
1304,80.11204481792717,-285,-3081,100,explore,100,2400,2400
1305,80.11204481792717,-464,-2339,170,explore,170,2400,2400
1306,80.11204481792717,-177,-3613,202,explore,202,2400,2400
1307,80.11204481792717,-290,-3500,97,explore,97,2400,2400
1308,80.11204481792717,-538,-4429,183,explore,183,2400,2400
1309,80.11204481792717,-207,-3638,77,explore,77,2400,2400
1310,80.11204481792717,-292,-3511,96,explore,96,2400,2400
1311,80.11204481792717,-221,-3360,74,explore,74,2400,2400
1312,80.11204481792717,-213,-2838,202,explore,202,2400,2400
1313,80.11204481792717,-551,-2844,159,explore,159,2400,2400
1314,80.11204481792717,-131,-2354,203,explore,203,2400,2400
1315,80.11204481792717,-80,-2257,201,explore,201,2400,2400
1316,80.11204481792717,-89,-2780,201,explore,201,2400,2400
1317,80.11204481792717,-138,-2526,69,explore,69,2400,2400
1318,80.11204481792717,-362,-2978,203,explore,203,2400,2400
1319,80.11204481792717,17,-2702,23,explore,23,2400,2400
1320,80.11204481792717,-283,-3750,107,explore,107,2400,2400
1321,80.11204481792717,-696,-3864,200,explore,200,2400,2400
1322,80.11204481792717,-114,-2394,46,explore,46,2400,2400
1323,80.11204481792717,-220,-3393,79,explore,79,2400,2400
1324,80.11204481792717,-260,-2331,95,explore,95,2400,2400
1325,80.11204481792717,-365,-2981,118,explore,118,2400,2400
1326,80.11204481792717,-382,-3150,127,explore,127,2400,2400
1327,80.11204481792717,-315,-3044,113,explore,113,2400,2400
1328,80.11204481792717,-215,-3627,66,explore,66,2400,2400
1329,80.11204481792717,-146,-3128,64,explore,64,2400,2400
1330,80.11204481792717,-367,-3381,152,explore,152,2400,2400
1331,80.11204481792717,-46,-2798,40,explore,40,2400,2400
1332,80.11204481792717,-337,-3453,107,explore,107,2400,2400
1333,80.11204481792717,-535,-3352,181,explore,181,2400,2400
1334,80.11204481792717,-666,-3550,200,explore,200,2400,2400
1335,80.11204481792717,-255,-2959,91,explore,91,2400,2400
1336,80.11204481792717,-199,-2797,201,explore,201,2400,2400
1337,80.11204481792717,-75,-2734,39,explore,39,2400,2400
1338,80.11204481792717,-308,-3288,98,explore,98,2400,2400
1339,80.11204481792717,-417,-2315,121,explore,121,2400,2400
1340,80.11204481792717,-475,-3702,170,explore,170,2400,2400
1341,80.11204481792717,-365,-2697,128,explore,128,2400,2400
1342,80.11204481792717,-201,-4261,204,explore,204,2400,2400
1343,80.11204481792717,-56,-2937,45,explore,45,2400,2400
1344,80.11204481792717,-109,-2693,60,explore,60,2400,2400
1345,80.11204481792717,-118,-1595,57,explore,57,2400,2400
1346,80.11204481792717,-372,-2865,105,explore,105,2400,2400
1347,80.11204481792717,-384,-4066,120,explore,120,2400,2400
1348,80.11204481792717,-560,-2404,180,explore,180,2400,2400
1349,80.11204481792717,-408,-3566,123,explore,123,2400,2400
1350,80.11204481792717,-188,-2390,69,explore,69,2400,2400
1351,80.11204481792717,-309,-3184,109,explore,109,2400,2400
1352,80.11204481792717,-180,-3303,71,explore,71,2400,2400
1353,80.11204481792717,-526,-2445,181,explore,181,2400,2400
1354,80.11204481792717,-96,-2722,54,explore,54,2400,2400
1355,80.11204481792717,-156,-3227,62,explore,62,2400,2400
1356,80.11204481792717,-167,-2173,70,explore,70,2400,2400
1357,80.11204481792717,-125,-1668,46,explore,46,2400,2400
1358,80.11204481792717,-185,-3296,78,explore,78,2400,2400
1359,80.11204481792717,-512,-2983,167,explore,167,2400,2400
1360,80.11204481792717,-248,-2421,114,explore,114,2400,2400
1361,80.11204481792717,-621,-3688,200,explore,200,2400,2400
1362,80.11204481792717,-122,-3193,204,explore,204,2400,2400
1363,80.11204481792717,-94,-3736,38,explore,38,2400,2400
1364,80.11204481792717,-471,-2228,170,explore,170,2400,2400
1365,80.11204481792717,-597,-2932,172,explore,172,2400,2400
1366,80.11204481792717,-146,-1992,65,explore,65,2400,2400
1367,80.11204481792717,-143,-3510,204,explore,204,2400,2400
1368,80.11204481792717,-485,-3462,154,explore,154,2400,2400
1369,80.11204481792717,-136,-2815,203,explore,203,2400,2400
1370,80.11204481792717,-103,-2088,203,explore,203,2400,2400
1371,80.11204481792717,-128,-1926,52,explore,52,2400,2400
1372,80.11204481792717,-280,-2851,104,explore,104,2400,2400
1373,80.11204481792717,-634,-2346,188,explore,188,2400,2400
1374,80.11204481792717,-121,-2237,65,explore,65,2400,2400
1375,80.11204481792717,-164,-3581,49,explore,49,2400,2400
1376,80.11204481792717,-563,-3796,185,explore,185,2400,2400
1377,80.11204481792717,-173,-2900,61,explore,61,2400,2400
1378,80.11204481792717,-759,-3776,200,explore,200,2400,2400
1379,80.11204481792717,-499,-3181,156,explore,156,2400,2400
1380,80.11204481792717,-185,-1984,202,explore,202,2400,2400
1381,80.11204481792717,-85,-3138,49,explore,49,2400,2400
1382,80.11204481792717,-73,-2974,58,explore,58,2400,2400
1383,80.11204481792717,-176,-2617,201,explore,201,2400,2400
1384,80.11204481792717,-499,-3115,139,explore,139,2400,2400
1385,80.11204481792717,-241,-3116,205,explore,205,2400,2400
1386,80.11204481792717,-201,-3335,68,explore,68,2400,2400
1387,80.11204481792717,-409,-2682,124,explore,124,2400,2400
1388,80.11204481792717,-523,-3423,177,explore,177,2400,2400
1389,80.11204481792717,-198,-3272,76,explore,76,2400,2400
1390,80.11204481792717,-328,-3856,110,explore,110,2400,2400
1391,80.11204481792717,-166,-3178,65,explore,65,2400,2400
1392,80.11204481792717,-152,-3430,62,explore,62,2400,2400
1393,80.11204481792717,-164,-3038,62,explore,62,2400,2400
1394,80.11204481792717,-177,-4189,202,explore,202,2400,2400
1395,80.11204481792717,-250,-2847,81,explore,81,2400,2400
1396,80.11204481792717,-356,-2341,128,explore,128,2400,2400
1397,80.11204481792717,-408,-2800,113,explore,113,2400,2400
1398,80.11204481792717,-217,-2305,68,explore,68,2400,2400
1399,80.11204481792717,-525,-3097,178,explore,178,2400,2400
1400,80.11204481792717,-241,-3498,204,explore,204,2400,2400
1401,80.11204481792717,-83,-1848,49,explore,49,2400,2400
1402,80.11204481792717,-289,-3606,100,explore,100,2400,2400
1403,80.11204481792717,-390,-3586,128,explore,128,2400,2400
1404,80.11204481792717,-527,-3617,171,explore,171,2400,2400
1405,80.11204481792717,-645,-2768,181,explore,181,2400,2400
1406,80.11204481792717,-227,-3321,69,explore,69,2400,2400
1407,80.11204481792717,-185,-3108,201,explore,201,2400,2400
