trial,phase,steps,numerosity,reliable,knowledge
189,explore,34.6,296.3,246.2,92.8695652173913
190,explore,41.8,296.1,246.6,92.95652173913042
191,explore,40.4,295.6,247.3,93.13043478260867
192,explore,42.3,295.4,247.7,93.13043478260867
193,explore,35.5,295.0,248.5,93.39130434782608
194,explore,38.9,294.3,248.7,93.4782608695652
195,explore,36.3,294.4,249.2,93.65217391304346
196,explore,44.3,295.0,249.6,93.65217391304346
197,explore,45.0,295.1,250.0,93.73913043478258
198,explore,41.0,296.2,250.0,93.73913043478258
199,explore,37.0,296.7,250.1,93.82608695652172
200,explore,37.7,297.3,250.3,93.82608695652172
201,explore,38.5,298.9,250.4,93.82608695652172
202,explore,44.4,299.1,250.6,93.91304347826085
203,explore,33.2,299.1,251.1,94.17391304347825
204,explore,34.1,298.6,251.2,94.17391304347825
205,explore,48.9,298.6,251.4,94.26086956521739
206,explore,42.6,298.2,251.9,94.34782608695652
207,explore,47.6,298.1,252.1,94.43478260869564
208,explore,40.9,297.6,252.2,94.43478260869564
209,explore,36.9,297.2,252.6,94.52173913043478
210,explore,45.7,297.2,253.0,94.6086956521739
211,explore,40.9,296.4,253.2,94.69565217391306
212,explore,43.8,296.0,253.3,94.78260869565217
213,explore,41.7,295.3,253.4,94.86956521739131
214,explore,40.1,295.0,253.6,94.86956521739131
215,explore,33.5,294.6,253.6,94.86956521739131
216,explore,42.7,294.3,253.6,94.86956521739131
217,explore,40.7,294.3,253.7,94.86956521739131
218,explore,37.7,294.2,253.7,94.86956521739131
219,explore,38.2,293.8,253.7,94.86956521739131
220,explore,45.9,293.6,253.8,94.86956521739131
221,explore,38.6,293.2,254.1,95.04347826086956
222,explore,40.9,292.9,254.3,95.1304347826087
223,explore,36.5,292.7,254.7,95.21739130434783
224,explore,45.8,292.4,254.9,95.30434782608697
225,explore,44.2,292.1,255.1,95.30434782608697
226,explore,42.2,291.9,255.4,95.3913043478261
227,explore,44.4,291.5,255.5,95.3913043478261
228,explore,48.4,291.4,255.7,95.47826086956522
229,explore,37.1,291.0,256.0,95.65217391304348
230,explore,40.1,290.4,256.1,95.73913043478261
231,explore,42.8,289.9,256.2,95.73913043478261
232,explore,34.9,289.8,256.4,95.73913043478261
233,explore,43.5,289.1,256.4,95.73913043478261
234,explore,38.3,288.8,256.4,95.73913043478261
235,explore,44.4,288.3,256.5,95.82608695652173
236,explore,39.0,288.1,256.6,95.91304347826086
237,explore,43.3,287.9,256.9,96.08695652173911
238,explore,43.5,287.6,257.5,96.17391304347824
239,explore,40.5,287.4,257.7,96.34782608695652
240,explore,35.1,287.4,257.8,96.34782608695652
241,explore,36.4,287.2,257.9,96.43478260869564
242,explore,29.1,287.1,258.6,96.69565217391303
243,explore,39.6,286.7,258.8,96.78260869565216
244,explore,41.0,286.7,259.1,96.78260869565216
245,explore,45.5,286.7,259.6,96.8695652173913
246,explore,32.9,286.2,260.0,97.04347826086955
247,explore,39.6,286.0,260.1,97.13043478260869
248,explore,39.7,285.9,260.4,97.21739130434783
249,explore,36.6,285.8,260.6,97.21739130434783
250,explore,37.4,285.6,260.8,97.30434782608695
251,explore,38.3,285.1,261.0,97.30434782608695
252,explore,45.4,284.9,261.1,97.39130434782608
253,explore,33.2,284.9,261.2,97.39130434782608
254,explore,43.8,284.7,261.2,97.39130434782608
255,explore,38.3,284.5,261.3,97.39130434782608
256,explore,45.6,284.3,261.3,97.39130434782608
257,explore,36.1,284.1,261.4,97.39130434782608
258,explore,35.7,284.0,261.5,97.4782608695652
259,explore,36.9,283.9,261.5,97.4782608695652
260,explore,36.5,283.8,261.5,97.4782608695652
261,explore,46.5,283.8,261.6,97.4782608695652
262,explore,29.6,283.8,262.0,97.65217391304347
263,explore,36.5,284.6,262.0,97.65217391304347
264,explore,37.3,284.8,262.1,97.7391304347826
265,explore,35.0,285.4,262.2,97.7391304347826
266,explore,33.5,285.7,262.3,97.82608695652173
267,explore,30.5,285.7,262.3,97.82608695652173
268,explore,45.8,285.9,262.4,97.82608695652173
269,explore,30.7,285.7,262.5,97.91304347826086
270,explore,45.6,285.6,262.5,97.91304347826086
271,explore,38.4,285.2,262.6,97.99999999999999
272,explore,38.6,285.2,262.6,97.99999999999999
273,explore,40.7,284.8,262.6,97.99999999999999
274,explore,34.2,284.8,262.6,97.99999999999999
275,explore,35.2,284.5,262.6,97.99999999999999
276,explore,24.5,284.4,262.6,97.99999999999999
277,explore,25.1,284.4,262.7,98.08695652173913
278,explore,34.2,284.3,262.9,98.2608695652174
279,explore,37.1,283.9,262.9,98.2608695652174
280,explore,34.4,283.9,262.9,98.2608695652174
281,explore,39.1,283.7,263.0,98.2608695652174
282,explore,35.5,283.6,263.0,98.2608695652174
283,explore,31.6,283.1,263.1,98.2608695652174
284,explore,34.9,282.9,263.1,98.2608695652174
285,explore,37.5,282.8,263.3,98.2608695652174
286,explore,44.2,282.6,263.4,98.2608695652174
287,explore,37.8,282.5,263.4,98.2608695652174
288,explore,42.4,282.3,263.4,98.2608695652174
289,explore,38.3,282.2,263.5,98.2608695652174
290,explore,39.6,281.9,263.6,98.34782608695652
291,explore,42.9,281.5,263.6,98.34782608695652
292,explore,31.3,282.0,263.6,98.34782608695652
293,explore,33.9,282.0,263.6,98.34782608695652
294,explore,38.5,282.1,263.7,98.34782608695652
295,explore,42.0,282.1,263.8,98.43478260869566
296,explore,37.7,282.0,263.8,98.43478260869566
297,explore,32.5,282.2,263.8,98.43478260869566
298,explore,41.5,282.0,263.8,98.43478260869566
299,explore,36.8,281.9,264.0,98.52173913043478
