trial,phase,steps,numerosity,reliable,knowledge
311,explore,33.5,94.9,87.1,83.6
312,explore,35.2,94.9,87.2,84.0
313,explore,41.7,94.9,87.2,84.0
314,explore,37.2,94.9,87.5,84.0
315,explore,33.8,94.8,87.4,84.0
316,explore,45.3,94.8,87.4,84.0
317,explore,37.7,94.8,87.8,84.4
318,explore,40.1,94.7,87.8,84.4
319,explore,35.2,94.9,87.4,84.0
320,explore,44.2,95.0,87.4,84.0
321,explore,42.2,95.0,87.5,84.4
322,explore,38.2,95.1,87.4,84.0
323,explore,40.8,95.1,87.4,84.0
324,explore,33.6,94.9,87.6,84.4
325,explore,40.7,94.8,87.5,84.4
326,explore,38.5,94.8,87.5,84.4
327,explore,34.8,94.8,87.5,84.4
328,explore,47.4,94.8,87.5,84.4
329,explore,35.2,94.7,87.5,84.4
330,explore,45.0,94.7,87.5,84.4
331,explore,36.4,94.7,87.5,84.4
332,explore,40.3,94.6,87.5,84.4
333,explore,45.7,94.6,87.5,84.4
334,explore,36.7,94.6,87.5,84.4
335,explore,38.6,94.6,87.5,84.4
336,explore,39.0,94.6,87.5,84.4
337,explore,38.3,94.6,87.5,84.4
338,explore,39.0,94.6,87.5,84.4
339,explore,44.7,94.6,87.6,84.8
340,explore,31.1,94.5,87.6,84.8
341,explore,36.1,94.5,87.6,84.8
342,explore,36.5,94.5,87.6,84.8
343,explore,37.2,94.6,87.8,85.2
344,explore,42.0,94.6,87.7,84.8
345,explore,38.4,94.6,87.7,84.8
346,explore,39.0,94.6,87.6,84.8
347,explore,40.2,94.6,87.6,84.8
348,explore,39.5,94.6,87.8,85.2
349,explore,45.2,94.6,87.5,84.4
350,explore,41.8,94.7,87.5,84.4
351,explore,37.9,94.8,87.4,84.0
352,explore,38.7,94.9,87.7,84.8
353,explore,43.9,94.9,87.7,84.8
354,explore,28.3,94.9,87.7,84.8
355,explore,47.2,94.8,87.8,85.2
356,explore,40.0,94.8,87.9,85.6
357,explore,33.3,94.8,87.7,85.2
358,explore,49.0,94.5,87.6,84.8
359,explore,45.1,94.6,87.6,84.8
360,explore,31.7,94.7,87.6,84.8
361,explore,43.3,94.8,87.5,84.4
362,explore,40.4,94.8,87.6,84.8
363,explore,42.8,94.8,87.6,84.8
